"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"IMMP1L",-0.0134765269471834,1.87131162759526e-05,841,0.000112925543994922,"DOWN",0.466546112115732
"TTC37",-0.0133783245855868,0.00241963739367967,1645,0.00520924068963479,"DOWN",0.468354430379747
"TOPORS-AS1",-0.0133305489062084,2.35057861647824e-05,524,0.000136404649469392,"DOWN",0.470162748643761
"ANKRD23",-0.0131776385061729,3.70932755776872e-05,577,0.000199025668816284,"DOWN",0.471971066907776
"PRPF4B",-0.0131559834177923,0.000469414490302243,1067,0.00149070589251214,"DOWN",0.47377938517179
"C19orf70",-0.0131124904929991,0.000441025757391768,1633,0.0014191769921805,"DOWN",0.475587703435805
"ZC3H13",-0.0130800910316857,0.0136076616429248,2669,0.0184267777298365,"DOWN",0.477396021699819
"ARL6IP1",-0.0129563462124309,0.0464029355234636,2723,0.0416346537240045,"DOWN",0.479204339963834
"CDC42BPA",-0.0129240055973345,0.00207206291728642,1378,0.00465130293291945,"DOWN",0.481012658227848
"COX7B",-0.0129234195461177,0.000773951072247142,1324,0.00220335780546051,"DOWN",0.482820976491863
"CACNA2D2",-0.0127983376250126,7.79858091798663e-08,562,1.27510020391125e-06,"DOWN",0.484629294755877
"SNRPD1",-0.0127604076290729,0.00310680904391035,1187,0.00628599207149465,"DOWN",0.486437613019892
"POMP",-0.0126712376406132,0.0147120792606771,2216,0.0195075008733942,"DOWN",0.488245931283906
"FAM177A1",-0.0126650693005849,0.000780286441361611,1502,0.00221617939936181,"DOWN",0.49005424954792
"ATOX1",-0.0126538113647944,0.000741650974249368,843,0.00213146363685747,"DOWN",0.491862567811935
"ZMAT2",-0.0125855903132485,0.000884589301079678,1585,0.00242696517768033,"DOWN",0.493670886075949
"TMED6",-0.012585144994704,0.000127406103186071,498,0.000532726402886364,"DOWN",0.495479204339964
"LSM7",-0.0125092965397385,0.000239432063156779,1087,0.00087919931501912,"DOWN",0.497287522603978
"CEBPZ",-0.012405332950865,0.00430934727878043,1617,0.00794213410356459,"DOWN",0.499095840867993
"DENR",-0.0123742267350494,3.52308520686751e-05,994,0.000191151951423402,"DOWN",0.500904159132007
"CIR1",-0.0123308958115915,0.007853490560741,1710,0.0124864367472764,"DOWN",0.502712477396022
"THOC2",-0.0122806186655761,0.0201021342578466,2142,0.0242132273759196,"DOWN",0.504520795660036
"COX7A1",-0.0122793200233855,0.000524755151383328,671,0.00162590858651439,"DOWN",0.506329113924051
"LOC389831",-0.0122244598578616,7.43906195133793e-06,399,5.26359562469403e-05,"DOWN",0.508137432188065
"SMAP1",-0.0122177970375956,0.00017749741059963,1011,0.000691242746631414,"DOWN",0.50994575045208
"AIMP1",-0.0121532261419905,0.00400595944104648,1225,0.00753799816090576,"DOWN",0.511754068716094
"C11orf58",-0.0120764157020969,0.0466173677447395,2987,0.0417414794113731,"DOWN",0.513562386980108
"SNHG9",-0.0120625180619848,9.74268455938515e-05,390,0.000438340745775076,"DOWN",0.515370705244123
"PDCD10",-0.0120478726998152,0.00295938570431625,1189,0.00603876105769422,"DOWN",0.517179023508137
"ENY2",-0.0119944507029882,0.00296768118849497,1262,0.00604102236448661,"DOWN",0.518987341772152
"PHPT1",-0.0119539225841993,0.0333639993171358,3888,0.0335797746790529,"DOWN",0.520795660036166
"LARS",-0.011947540651379,0.021239439738648,1530,0.0250411941212638,"DOWN",0.522603978300181
"C21orf58",-0.0119311921893768,0.00358153469898917,1176,0.00697811327610782,"DOWN",0.524412296564195
"RAB11FIP1",-0.0118667748925461,0.00985125430394165,2327,0.0146789825159577,"DOWN",0.52622061482821
"SREK1IP1",-0.0117808998638452,0.00123635575437596,977,0.00311971768742597,"DOWN",0.528028933092224
"MORF4L1",-0.0117497081831132,0.0409831027239201,2761,0.0386339767207451,"DOWN",0.529837251356239
"MEIS2",-0.0117208828936264,0.0122530871415282,2503,0.0171468663669607,"DOWN",0.531645569620253
"PTPN11",-0.011678367772018,0.0161440172963732,1742,0.0207909953811156,"DOWN",0.533453887884268
"PNN",-0.0115508761111871,0.0438378795110187,3278,0.0401824173075406,"DOWN",0.535262206148282
"CETN2",-0.0115353207080392,0.000165804571143011,617,0.000651421546136686,"DOWN",0.537070524412297
"TCEA3",-0.0115189785904277,0.000393154178817407,347,0.00129792431754228,"DOWN",0.538878842676311
"LSM3",-0.0114719747462861,0.000166095105639382,1123,0.000651421546136686,"DOWN",0.540687160940326
"BTBD3",-0.011446583571448,3.16871221198895e-05,653,0.00017627226641921,"DOWN",0.54249547920434
"BHLHE41",-0.0114261891538877,0.000251410651438424,703,0.000910746809965915,"DOWN",0.544303797468354
"SCD",-0.0114021967571759,0.00477142542646569,1271,0.00860371612337187,"DOWN",0.546112115732369
"CCDC12",-0.0113366834612782,0.00630487804108123,1052,0.0106246026816186,"DOWN",0.547920433996383
"CHD2",-0.0113220589226749,0.0014358877676468,952,0.00352041441751473,"DOWN",0.549728752260398
"FRA10AC1",-0.011277653101542,0.00366917971960669,1335,0.00709744641857609,"DOWN",0.551537070524412
"ACLY",-0.0112631433747958,0.00151253500534281,1346,0.00366378849162221,"DOWN",0.553345388788427
"CRYBA2",-0.0111085560344592,0.00285338680737865,1310,0.00589146748449288,"DOWN",0.555153707052441
"TUBGCP2",-0.0110843236087302,0.000618492545165988,863,0.00185001988125719,"DOWN",0.556962025316456
"FNBP1L",-0.0110518257636813,0.00250821582478991,1310,0.0053382005625806,"DOWN",0.55877034358047
"C2orf74",-0.0109735188816583,0.00138773847192486,719,0.00342666777529454,"DOWN",0.560578661844485
"MRPL53",-0.010945777163562,0.00492247594210242,1077,0.00879805479300028,"DOWN",0.562386980108499
"VBP1",-0.0109386353000271,0.000220009158376489,971,0.00082798074001027,"DOWN",0.564195298372514
"PFDN4",-0.0109270361482582,0.00352314165772521,817,0.0069193831606349,"DOWN",0.566003616636528
"SUPT5H",-0.0108987401828815,0.00274115161879908,842,0.00572815744291631,"DOWN",0.567811934900542
"DDX1",-0.0108853040276845,0.0382854283319079,1537,0.0369399604367744,"DOWN",0.569620253164557
"NCL",-0.0108118020850483,0.0559479905908292,6886,0.0460654539168609,"DOWN",0.571428571428571
"NUB1",-0.0107229553526726,0.00964487607278956,974,0.0145048776576052,"DOWN",0.573236889692586
"TARDBP",-0.0106910251217774,0.000445799671563361,896,0.00143073382967501,"DOWN",0.5750452079566
"FXR1",-0.0106870048068083,0.018307733390246,1788,0.0227158934246463,"DOWN",0.576853526220615
"CD164",-0.010667991784919,0.0531960639218625,2466,0.0447746395191049,"DOWN",0.578661844484629
"DDX21",-0.0105628844073344,0.003127080526696,1285,0.00630591724269142,"DOWN",0.580470162748644
"MRPL22",-0.0105043265203095,0.00217955478140957,960,0.00479910823296085,"DOWN",0.582278481012658
"PPY",-0.0104776542570609,0.00085017529396062,487,0.00236278675131673,"DOWN",0.584086799276673
"NDUFV3",-0.0104686557150127,3.62331942784761e-05,992,0.000195712721676581,"DOWN",0.585895117540687
"MED4",-0.0104665350232002,0.00829055389931089,1314,0.0130357305549658,"DOWN",0.587703435804702
"SLC16A12",-0.0104419145767676,2.72122189501438e-05,460,0.000154252831187277,"DOWN",0.589511754068716
"DRAP1",-0.0104288440014757,0.003684535954207,778,0.00711577448141739,"DOWN",0.591320072332731
"SRPRA",-0.010352968562296,0.0606871806792839,1982,0.048070157968151,"DOWN",0.593128390596745
"MRPL52",-0.0102945731582418,0.000817780490368442,733,0.00230374300459261,"DOWN",0.594936708860759
"PRPF6",-0.0102494706046521,0.00214127888431993,1100,0.00476605942522602,"DOWN",0.596745027124774
"MECP2",-0.0102174167714643,0.000225604692703503,582,0.000845096024735408,"DOWN",0.598553345388788
"SMIM22",-0.0102081471321419,1.11419018861071e-05,640,7.28341636094966e-05,"DOWN",0.600361663652803
"ATP2A3",-0.0101804699356312,0.00048076593946657,828,0.0015187817506082,"DOWN",0.602169981916817
"PA2G4",-0.0101778859897569,0.0104585160034532,1590,0.01531970738664,"DOWN",0.603978300180832
"WDR45B",-0.0100933220061131,0.00087676738973692,859,0.00241371484335331,"DOWN",0.605786618444846
"CETN3",-0.0100736853106307,0.00603133647057615,695,0.0102492955269667,"DOWN",0.607594936708861
"HIPK2",-0.0100124797730912,0.00967671721591696,1081,0.0145262481927506,"DOWN",0.609403254972875
"BEX5",-0.00999574799392003,0.000850199741179914,935,0.00236278675131673,"DOWN",0.61121157323689
"GRAMD3",-0.00999473909375237,3.41308195580515e-06,344,2.78087018163321e-05,"DOWN",0.613019891500904
"XPC",-0.00994006647960353,0.000323781678952663,934,0.00111610642050798,"DOWN",0.614828209764919
"ZRANB2",-0.00988475233651763,0.032645171256877,1788,0.0331919251186325,"DOWN",0.616636528028933
"BLOC1S6",-0.00981831251588764,0.0216186200091037,1220,0.0253705425596118,"DOWN",0.618444846292948
"DPYSL2",-0.0098113797417778,0.00238474139549608,855,0.00513915185936606,"DOWN",0.620253164556962
"RBM23",-0.00975068638252553,0.00168983982885246,1074,0.00397393368116209,"DOWN",0.622061482820977
"WDR60",-0.00973665353484735,0.00588946726275516,960,0.0101147573069411,"DOWN",0.623869801084991
"GLO1",-0.00971777786627099,0.000975694009440156,1400,0.00259107398080327,"DOWN",0.625678119349005
"TMEM256",-0.00970823516161638,0.00090076630833176,673,0.00244364282303526,"DOWN",0.62748643761302
"KNOP1",-0.00970170615301989,0.000983255414888747,509,0.00260606964152578,"DOWN",0.629294755877034
"TOP1",-0.00961953062034797,0.0237339163553405,1196,0.0270781622889522,"DOWN",0.631103074141049
"LOC105369635",-0.00961628493699387,0.00161074547067689,333,0.00384356863557057,"DOWN",0.632911392405063
"C8orf33",-0.0096142421797807,0.000892946011176465,584,0.00243801031668815,"DOWN",0.634719710669078
"CCT3",-0.00960557436485352,0.021720555395106,1813,0.0254090176830103,"DOWN",0.636528028933092
"ATP5G1",-0.00960387202908499,0.00217467924869536,1457,0.00479710285852778,"DOWN",0.638336347197107
"AP1AR",-0.00960136650015471,0.000921885217081147,681,0.00247545275716412,"DOWN",0.640144665461121
"ZNF33A",-0.00957571049548784,0.00759645456659224,1378,0.0121818192922439,"DOWN",0.641952983725136
"C8orf59",-0.00957031710884576,0.0463604332302641,1141,0.0416346537240045,"DOWN",0.64376130198915
"ST18",-0.00955288097653631,0.000176416713438014,781,0.000689667127177038,"DOWN",0.645569620253165
"PREPL",-0.00954161320742775,0.000165322519955918,1041,0.000651421546136686,"DOWN",0.647377938517179
"C5orf24",-0.00952706767473812,0.000127015901406097,776,0.000532726402886364,"DOWN",0.649186256781193
"TMEM27",-0.00949089544114118,0.000150287329393196,325,0.000606124117168108,"DOWN",0.650994575045208
"SLK",-0.0094907510338342,0.0230680852918878,1127,0.026594360881111,"DOWN",0.652802893309222
"CWF19L2",-0.00945353927581869,0.00602132010292312,792,0.0102394649412616,"DOWN",0.654611211573237
"FAM32A",-0.00943365380161734,0.020228525545018,743,0.0243170507522217,"DOWN",0.656419529837251
"CHST9",-0.00942059509269512,0.0374931418790806,1184,0.0364077839348248,"DOWN",0.658227848101266
"SYAP1",-0.00938389921216069,5.49331330223285e-05,1227,0.000272398677571804,"DOWN",0.66003616636528
"GTF2F1",-0.00929200226612129,0.00537065249709395,1507,0.00941074101959415,"DOWN",0.661844484629295
"USP16",-0.00927662685427272,0.00547500133759928,1576,0.0095520858353556,"DOWN",0.663652802893309
"CALCOCO2",-0.00924893619192841,0.0423486672592525,1956,0.0393540302665727,"DOWN",0.665461121157324
"SUB1",-0.00924648574341474,0.0329025225499452,2233,0.0333396766979168,"DOWN",0.667269439421338
"MRPS5",-0.00922928076233372,0.00171932951385034,1264,0.0040120913221589,"DOWN",0.669077757685353
"SPRYD7",-0.00920095116985433,0.00467536986557486,898,0.00848106890342036,"DOWN",0.670886075949367
"TIMM44",-0.00917091759544075,0.000608418636359041,379,0.00183577135080875,"DOWN",0.672694394213382
"MORF4L2",-0.00915264305917098,0.00681393197600468,2340,0.0112782279706525,"DOWN",0.674502712477396
"DNM1L",-0.00914423307492824,0.000782639436007426,900,0.00222025646963033,"DOWN",0.676311030741411
"EPB41L1",-0.00909248321718606,0.00160751900131729,536,0.00384005210781648,"DOWN",0.678119349005425
"ANKRD11",-0.00908391168167133,0.00474878473521037,1266,0.00858849006599554,"DOWN",0.679927667269439
"ASH1L",-0.00902904462402478,0.00935800257659237,1369,0.0141805129113361,"DOWN",0.681735985533454
"CD82",-0.00891669799055829,0.00729697440004038,547,0.0118428335953292,"DOWN",0.683544303797468
"PLAGL1",-0.00891666404452081,0.00804843164473042,566,0.0127211542036397,"DOWN",0.685352622061483
"BAZ1B",-0.00889636333541497,0.0496889103920157,1641,0.0431123212729578,"DOWN",0.687160940325497
"PFDN1",-0.00889424474626968,0.00445430879138295,829,0.00815341059842465,"DOWN",0.688969258589512
"FLII",-0.00882986922510477,0.000911288638394138,441,0.00246115175883084,"DOWN",0.690777576853526
"WBP4",-0.0088032790300902,3.00986523881623e-05,832,0.000169382696964248,"DOWN",0.692585895117541
"SHOC2",-0.00879327389066659,0.00800824873603409,1045,0.0126669965326287,"DOWN",0.694394213381555
"PSME1",-0.00877308203036082,0.0418372644501521,1764,0.0390830005923982,"DOWN",0.69620253164557
"U2SURP",-0.00875190141436645,0.00656138030399579,1795,0.0109652136137311,"DOWN",0.698010849909584
"ZFAND6",-0.00872499027802508,0.00655203945814464,1442,0.01096474810696,"DOWN",0.699819168173599
"SNW1",-0.00870459236235963,0.0153975885643457,1366,0.0201514475005046,"DOWN",0.701627486437613
"PEG10",-0.00867479276966457,0.0272025885912113,1080,0.0294262348741957,"DOWN",0.703435804701627
"WBP11",-0.00865073804715579,0.0135722373518404,1041,0.0183994005251111,"DOWN",0.705244122965642
"HMGB1",-0.00863794699822563,0.0126008780379931,1469,0.0174450074887792,"DOWN",0.707052441229656
"HEIH",-0.00852412752937108,0.00464428311853672,586,0.00843732755676306,"DOWN",0.708860759493671
"MRPS33",-0.00849876710256217,0.0210091835796519,1416,0.0249034983756734,"DOWN",0.710669077757685
"KIF21A",-0.00849875882319567,0.0203113690749306,1717,0.0243803040694932,"DOWN",0.7124773960217
"EIF3J",-0.00849651036866043,0.0109221104993377,969,0.015812537255552,"DOWN",0.714285714285714
"SURF6",-0.00845151098012216,0.0098171311222045,581,0.0146462515239446,"DOWN",0.716094032549729
"NDUFA6",-0.00832283193603522,0.00187350562914344,1448,0.0042972734533783,"DOWN",0.717902350813743
"NEDD8",-0.00830553752935687,0.00543232746977014,1732,0.00949132001342803,"DOWN",0.719710669077758
"PUM3",-0.00829047511452224,0.00583278789560797,729,0.0100245290104409,"DOWN",0.721518987341772
"ZBTB7A",-0.00828401851895148,0.0025347713233245,565,0.00538524553026929,"DOWN",0.723327305605787
"STAG2",-0.00827513744369041,0.00343461224381197,990,0.00677918821127864,"DOWN",0.725135623869801
"BACE1",-0.00826693868289689,0.000475633320980386,715,0.00150847522526094,"DOWN",0.726943942133816
"CARHSP1",-0.00821737144581988,0.000374955663456809,362,0.00125670449360288,"DOWN",0.72875226039783
"RFC1",-0.00812706815956954,0.0154683145915916,1210,0.0202076391328676,"DOWN",0.730560578661845
"COX14",-0.00810549748068479,0.0111515733131365,1329,0.0160340220224367,"DOWN",0.732368896925859
"PTMS",-0.00807615965745103,0.00733915561189631,570,0.0118794231214879,"DOWN",0.734177215189873
"GNL3",-0.00805941579684336,0.031962936015682,974,0.03275979128524,"DOWN",0.735985533453888
"C7orf55",-0.00796552453164,5.76203117328466e-05,483,0.000282253348238528,"DOWN",0.737793851717902
"MYEF2",-0.0079379233251235,0.0257152537859525,1163,0.0285999913319029,"DOWN",0.739602169981917
"VIMP",-0.00793416706870283,0.0473607222555633,1176,0.0420768365849739,"DOWN",0.741410488245931
"POLR2I",-0.00787740616275084,0.00656012111100589,983,0.0109652136137311,"DOWN",0.743218806509946
"SNHG25",-0.00787123022351646,0.000803059595701868,247,0.00226755276521916,"DOWN",0.74502712477396
"TNRC6B",-0.00786882807382267,0.0213832830258903,1009,0.0251590742323871,"DOWN",0.746835443037975
"DKC1",-0.00771717017701649,0.026548474405203,723,0.0290695121740865,"DOWN",0.748643761301989
"ESF1",-0.00767337958417325,0.00635519731322077,869,0.0107019450958526,"DOWN",0.750452079566004
"A1CF",-0.00764830938201836,0.00390483509917665,271,0.00740148525294473,"DOWN",0.752260397830018
"CELF4",-0.00764750059926211,0.0256219524502992,1066,0.0285444385832943,"DOWN",0.754068716094033
"BOD1L1",-0.00759727823323485,0.0345274559716787,822,0.0343975502033798,"DOWN",0.755877034358047
"ZNF207",-0.00752239935178467,0.000536875007621878,797,0.00165498468199817,"DOWN",0.757685352622061
"SUCLG1",-0.0075118244860283,0.0506261669461775,2388,0.0434889225263763,"DOWN",0.759493670886076
"RBM17",-0.00748351598842187,0.0586569728448136,1035,0.0472144040560168,"DOWN",0.76130198915009
"SARNP",-0.00746596906321123,0.00670101324639849,1093,0.0111460421018672,"DOWN",0.763110307414105
"CHD6",-0.00740982548073857,0.00996000667956596,871,0.0148026036952859,"DOWN",0.764918625678119
"AACS",-0.00740968697011334,0.00521856396735109,596,0.00919082985662473,"DOWN",0.766726943942134
"ERICH5",-0.00740277035629541,0.0408057220434035,942,0.0385327354803701,"DOWN",0.768535262206148
"ASCL2",-0.00738670023653098,0.000227550232487518,369,0.000849753037230718,"DOWN",0.770343580470163
"RPF1",-0.00735061687625888,0.0342427809216737,874,0.0342230981091281,"DOWN",0.772151898734177
"SFSWAP",-0.00723798589079912,0.0470877637901949,898,0.0419535531713179,"DOWN",0.773960216998192
"NIPBL",-0.00722372117922465,0.0437514697718758,1322,0.0401540245343567,"DOWN",0.775768535262206
"SMNDC1",-0.00720173612213756,0.0151547219531067,743,0.0199631589277901,"DOWN",0.777576853526221
"DHX40",-0.0071870516583227,0.0264517382204154,588,0.0290433091959551,"DOWN",0.779385171790235
"BLOC1S1",-0.00718668058282926,0.0132465194690801,512,0.0180793783901562,"DOWN",0.78119349005425
"LYRM7",-0.00716843875575097,0.00566105325104535,671,0.00980598629317754,"DOWN",0.783001808318264
"BRD7",-0.00716100373337173,0.00920892361123602,703,0.014032944908545,"DOWN",0.784810126582278
"RBM28",-0.0071538482148595,0.00614328039033257,471,0.0104029990015527,"DOWN",0.786618444846293
"CFAP65",-0.00710203988835115,0.00592647332116714,149,0.0101405682357407,"DOWN",0.788426763110307
"PFDN2",-0.00707957005120989,0.0452361734946166,1126,0.0410443415764347,"DOWN",0.790235081374322
"HOOK3",-0.00704589115637192,0.0118722669285181,805,0.0168264406836977,"DOWN",0.792043399638336
"NOP56",-0.00695089513016416,0.031735470378247,1443,0.0326095252503642,"DOWN",0.793851717902351
"BRD8",-0.00690451054494907,0.00978870481027537,915,0.0146398680568633,"DOWN",0.795660036166365
"SMIM6",-0.00685954370296248,0.00996922838184611,405,0.0148026036952859,"DOWN",0.79746835443038
"MIA2",-0.00685665109195518,0.0193493169911135,445,0.0236358710442078,"DOWN",0.799276672694394
"PITPNB",-0.00682391078499746,0.0197729721408666,574,0.0239718673236741,"DOWN",0.801084990958409
"ZNF271P",-0.00668242450918232,0.000393950791240893,503,0.00129878231092192,"DOWN",0.802893309222423
"MOCS2",-0.00663060052397959,0.038173360493359,1396,0.0368640769582549,"DOWN",0.804701627486438
"ETFDH",-0.00653439429351409,0.0100320691697793,470,0.014856924403781,"DOWN",0.806509945750452
"ATP6V0A1",-0.00653374969423978,0.0105540889580249,715,0.0154316796875211,"DOWN",0.808318264014466
"PCLO",-0.00651668802193181,0.0304974727662517,1586,0.031735643554795,"DOWN",0.810126582278481
"CHD3",-0.00650362718942809,0.00867200831520684,740,0.0134605875863047,"DOWN",0.811934900542496
"CNTN4",-0.0064763270117544,0.0186275210463043,570,0.0230045300141283,"DOWN",0.81374321880651
"DDX18",-0.00643656447945398,0.00737110240446674,529,0.011923158000637,"DOWN",0.815551537070524
"RFX6",-0.00636552652679058,0.0279644531318872,821,0.029928295307993,"DOWN",0.817359855334539
"WDR70",-0.00634875010412374,0.00904672847403903,326,0.0138819447069992,"DOWN",0.819168173598553
"SPAG16",-0.00631650123035905,0.0217243236229223,1009,0.0254090176830103,"DOWN",0.820976491862568
"SETD3",-0.00631026455696634,0.00163439372048181,558,0.00387745673935542,"DOWN",0.822784810126582
"EHBP1",-0.00629257243508007,0.00861856803993924,517,0.0134120501613394,"DOWN",0.824593128390597
"LMO7",-0.00627025451426219,0.0340765861149168,540,0.034098798133508,"DOWN",0.826401446654611
"SMARCA2",-0.00625160051451119,0.0206092635783456,1108,0.0246036291765321,"DOWN",0.828209764918626
"TTC17",-0.00624015552384282,0.048359149772711,696,0.0425381417534804,"DOWN",0.83001808318264
"TSHZ1",-0.00618172455584681,0.0123124600198835,479,0.0171824934886585,"DOWN",0.831826401446655
"LCORL",-0.00614177579657323,0.032705729266254,786,0.0332146328207757,"DOWN",0.833634719710669
"METTL12",-0.00608627593584226,0.00597545325575968,202,0.0101972970449359,"DOWN",0.835443037974684
"SPDL1",-0.0060839628061928,0.00354320770755181,240,0.00694802499600965,"DOWN",0.837251356238698
"RBMX",-0.0059984435350847,0.0527053124899276,1282,0.0445319616938322,"DOWN",0.839059674502712
"C15orf61",-0.00597493334640629,0.0570696662505062,944,0.0466241284326887,"DOWN",0.840867992766727
"SYNJ2",-0.00593761000828281,0.00488952832727783,376,0.00877743298174085,"DOWN",0.842676311030741
"MEF2A",-0.00591059533456138,0.0305028455679471,744,0.031735643554795,"DOWN",0.844484629294756
"FOXP1",-0.00590837790154157,0.0314221260522809,724,0.0323424849861554,"DOWN",0.84629294755877
"HS6ST3",-0.00590075082209917,0.0155620987016341,344,0.0202571910269266,"DOWN",0.848101265822785
"USP48",-0.00589380699062414,0.0096509473621994,892,0.0145048776576052,"DOWN",0.849909584086799
"PHACTR2",-0.0058891039718968,0.0464708052198768,652,0.0416708699412642,"DOWN",0.851717902350814
"ZC3H8",-0.00586299471450758,0.0117710650320983,332,0.0167474715661035,"DOWN",0.853526220614828
"LEO1",-0.00581240727820452,0.0590331440568032,789,0.0473961553043634,"DOWN",0.855334538878843
"PRPF18",-0.0058078889245338,0.000918328957169485,383,0.002474905055845,"DOWN",0.857142857142857
"CCDC137",-0.0058000683240011,0.020362575881036,277,0.024405451394255,"DOWN",0.858951175406872
"DIAPH2",-0.00579792245294837,0.00153483099334199,291,0.00370198778178255,"DOWN",0.860759493670886
"KDM5A",-0.00576364982549942,0.0121074099141376,745,0.0169943450834484,"DOWN",0.862567811934901
"STMN1",-0.00575485089624925,0.0232434724853301,1066,0.0267074910473552,"DOWN",0.864376130198915
"TACC1",-0.00574534712540204,0.0237972645081183,453,0.0270824193843158,"DOWN",0.86618444846293
"CBX5",-0.00571657179818357,0.0188693061248884,1012,0.0232135744229869,"DOWN",0.867992766726944
"IGF1R",-0.00568211525351252,0.00559850943362331,446,0.00971851900816469,"DOWN",0.869801084990958
"GALNT1",-0.0056212239316316,0.0133657267869942,296,0.01819761442745,"DOWN",0.871609403254973
"PHF3",-0.00561275146376809,0.0634713694200526,1394,0.0492597502358912,"DOWN",0.873417721518987
"ANKRD17",-0.00561219096145762,0.0164124019390699,686,0.0210258191490966,"DOWN",0.875226039783002
"MPC1",-0.0054720032753039,0.0312181700138783,900,0.0322285140392689,"DOWN",0.877034358047016
"KIAA0368",-0.00545196880731511,0.0401067209208099,755,0.0380748120678479,"DOWN",0.878842676311031
"ASPHD1",-0.00542715355039516,0.0301190803202994,406,0.031483366070867,"DOWN",0.880650994575045
"ADAR",-0.00541027251828405,0.026164291319013,720,0.0288972853393558,"DOWN",0.88245931283906
"MITD1",-0.0053987020337364,0.0232658893302926,437,0.0267205608913358,"DOWN",0.884267631103074
"CTNNAL1",-0.00536227389626836,0.0224167990667299,264,0.026067054903034,"DOWN",0.886075949367089
"WNK1",-0.00529755303473806,0.0105944812098187,593,0.015481384978186,"DOWN",0.887884267631103
"MICU1",-0.0052645002656444,0.0430797805923208,516,0.0397889647205508,"DOWN",0.889692585895118
"ZNF827",-0.0052085646028949,0.0266855600880039,296,0.0291274783276211,"DOWN",0.891500904159132
"FADS2",-0.00518065826924773,0.0598776309443457,492,0.0477633004857092,"DOWN",0.893309222423146
"WDR43",-0.00515065699039849,0.0313464011221158,605,0.0322920129355358,"DOWN",0.895117540687161
"PIK3C2A",-0.00512290956141645,0.00980853790205169,471,0.0146462515239446,"DOWN",0.896925858951175
"SLC25A29",-0.00507512357280182,0.00613565043692036,334,0.0103973544435235,"DOWN",0.89873417721519
"GOLGA8B",-0.00506361648039869,0.00330001050514713,395,0.00655629493300827,"DOWN",0.900542495479204
"HMOX2",-0.00503672916673117,0.00298909533312794,451,0.00607831569875658,"DOWN",0.902350813743219
"ZNHIT6",-0.00501627824720648,0.041216739299718,375,0.0387485572323323,"DOWN",0.904159132007233
"LTV1",-0.00499263924776648,0.0243739699873797,416,0.0275615061380196,"DOWN",0.905967450271248
"ITGB3BP",-0.00498968640432742,0.0455134179304226,371,0.0412340516752731,"DOWN",0.907775768535262
"HYOU1",-0.00498944933151847,0.0551436114999188,479,0.0455737306511829,"DOWN",0.909584086799277
"SMARCB1",-0.00498903004693566,0.0280534295162601,496,0.0299582543319197,"DOWN",0.911392405063291
"TBC1D4",-0.00498597222134192,0.0156019889765784,303,0.0202981973364556,"DOWN",0.913200723327306
"KIF12",-0.00491263996801186,0.0135577368659833,241,0.0183900452774031,"DOWN",0.91500904159132
"SNRPG",-0.00489151973747927,0.011851413444676,567,0.0168203959014167,"DOWN",0.916817359855335
"APCDD1L",-0.00489002091797192,0.0241864279721506,253,0.0274006542593686,"DOWN",0.918625678119349
"RAB9B",-0.00485970948026467,0.0259166777942581,436,0.0287418706823229,"DOWN",0.920433996383363
"INSM1",-0.00482210759700282,0.0289423002395882,640,0.0306504805471448,"DOWN",0.922242314647378
"SNRNP48",-0.00481852678003683,0.0163981014026234,399,0.0210258191490966,"DOWN",0.924050632911392
"DDX3Y",-0.00480880169499485,0.00753692672752159,499,0.0121184825293434,"DOWN",0.925858951175407
"KIAA0355",-0.00479130387250297,0.0200627922743459,295,0.0241778743329867,"DOWN",0.927667269439421
"CFAP97",-0.00477202218612515,0.0404485577838288,720,0.0382941681168572,"DOWN",0.929475587703436
"C2orf49",-0.00476160387100875,0.0646481759967511,405,0.049789818509214,"DOWN",0.93128390596745
"NUDCD3",-0.00475260049429888,0.045324019915022,187,0.0410932315940754,"DOWN",0.933092224231465
"ATP5EP2",-0.00470196787259208,0.0427241500222373,225,0.0395951400562488,"DOWN",0.934900542495479
"DCUN1D4",-0.00466388375913269,0.0265994387765704,407,0.0290858330805373,"DOWN",0.936708860759494
"SLC16A9",-0.004660757664366,0.0595817328978994,706,0.0476311598656445,"DOWN",0.938517179023508
"LAMB1",-0.00462718605570512,0.0297931376783086,110,0.0312770665767507,"DOWN",0.940325497287523
"COA6",-0.00462584811928353,0.054161933927642,567,0.0452101965933059,"DOWN",0.942133815551537
"RPAP3",-0.00459456879079131,0.0159327843916069,298,0.0205737065210654,"DOWN",0.943942133815552
"MYCBP2",-0.00452972934561924,0.0412977611842467,796,0.0387945838614126,"DOWN",0.945750452079566
"CPLX2",-0.00448104483054692,0.014964573963953,621,0.0197772753784445,"DOWN",0.94755877034358
"SEMA5A",-0.00442048060293738,0.0119851240755754,310,0.0169009913453524,"DOWN",0.949367088607595
"UBAP1",-0.00439385205620884,0.037604445956449,259,0.0364719591096843,"DOWN",0.951175406871609
"LSM8",-0.00434542621391646,0.0512635801481351,626,0.0438341859374957,"DOWN",0.952983725135624
"C11orf54",-0.00429723893370894,0.0525077252843732,532,0.0444115360670864,"DOWN",0.954792043399638
"IL6R",-0.00425829291986545,0.0591699198203327,607,0.0474430054487383,"DOWN",0.956600361663653
