"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"SCN1B",0.0124358959117565,0.000103931804202497,337,0.000461468872715174,"UP",0.23972602739726
"SDC2",0.0124324378554089,0.000392332588632144,831,0.00129792431754228,"UP",0.240154109589041
"MYO1B",0.0124280978594804,8.41025580695278e-05,769,0.000386913523202014,"UP",0.240582191780822
"PTS",0.0124211637774565,0.0120737118802573,1222,0.016966728432474,"UP",0.241010273972603
"PEPD",0.012401289943871,3.86848277798023e-05,914,0.000205740465899391,"UP",0.241438356164384
"ANAPC16",0.0123779528545157,0.0198581189257271,2625,0.0240269452875524,"UP",0.241866438356164
"AIG1",0.0123680945410554,6.54497897612497e-05,1508,0.00031867083252511,"UP",0.242294520547945
"ORAI2",0.0123675747613811,0.000567975430167753,492,0.00173319253436675,"UP",0.242722602739726
"NUPR1",0.0123088719417417,0.00356690805327454,264,0.0069608243847994,"UP",0.243150684931507
"KLHL42",0.0122960822909016,0.00847964655647612,731,0.0132812733330924,"UP",0.243578767123288
"ETFA",0.0122842805372652,0.00351276732225654,941,0.00690528772162847,"UP",0.244006849315068
"FUS",0.0122567310185477,0.00032179058849166,1034,0.00111082531346134,"UP",0.244434931506849
"PRUNE2",0.0122469343580091,0.000195800923972491,711,0.000747336040680227,"UP",0.24486301369863
"PMPCB",0.0122135780437581,0.00770660926851825,853,0.0123095210535253,"UP",0.245291095890411
"SSRP1",0.0121901772073276,0.00453293224461023,980,0.00827854086894832,"UP",0.245719178082192
"CALM3",0.0121824700985235,0.000284748870085569,1565,0.00100153012979215,"UP",0.246147260273973
"RRAGD",0.0121759552304983,0.000252352072247739,1002,0.000911428323437363,"UP",0.246575342465753
"CHN1",0.0121610349981236,0.000158197177393742,392,0.000628596394432725,"UP",0.247003424657534
"KLC1",0.0121373820494653,0.00164019735811986,861,0.00388741417376428,"UP",0.247431506849315
"GLT8D1",0.0121232960141944,0.00140875612016184,575,0.00346442501046819,"UP",0.247859589041096
"DNAJC2",0.0120835999407665,0.00230440351427736,809,0.00501018557662789,"UP",0.248287671232877
"THBD",0.0120743525195147,3.40898181928359e-05,220,0.00018705811062034,"UP",0.248715753424658
"PSMB7",0.0120664557220917,0.0202448818319821,2066,0.0243246291497847,"UP",0.249143835616438
"ZNF706",0.0120374465859988,0.00172716844108242,1602,0.00402262542499983,"UP",0.249571917808219
"MTPN",0.0120290885965284,0.00186873473245856,993,0.00429039714018763,"UP",0.25
"SNAP25",0.0119779738787622,0.000606826476658162,1724,0.00183554477242235,"UP",0.250428082191781
"CDK5RAP3",0.0119724487013404,0.000237213134360928,1024,0.000876370761834445,"UP",0.250856164383562
"TMEM61",0.0119699625580933,0.00089336890964567,447,0.00243801031668815,"UP",0.251284246575342
"SDF2",0.0119617398324878,2.63647227897947e-06,743,2.21524196210639e-05,"UP",0.251712328767123
"TMEM219",0.0119577539838292,0.0131357762126773,1686,0.017958618407648,"UP",0.252140410958904
"PPA1",0.0119299745381959,0.048377083566602,2729,0.0425384539444045,"UP",0.252568493150685
"ERGIC3",0.0119284144169903,1.33452174711341e-05,724,8.49830877549236e-05,"UP",0.252996575342466
"PSMA5",0.0119079991560111,0.00226858592713065,1450,0.0049545694576075,"UP",0.253424657534247
"SPG21",0.0119069132441913,0.00135105711275549,709,0.00335664335078806,"UP",0.253852739726027
"ZFP36",0.0119017444896521,0.0026179390706823,275,0.00552314652140675,"UP",0.254280821917808
"UBE2E3",0.0118771131028464,0.000480488531831516,393,0.0015187817506082,"UP",0.254708904109589
"FUNDC2",0.0118711266001285,0.00891465911566596,1176,0.0137578043960515,"UP",0.25513698630137
"FAM174A",0.0118493404820506,8.57975920382822e-05,880,0.000393962542807497,"UP",0.255565068493151
"SRP72",0.0117762530026966,0.00315004217012866,1611,0.00633111684401898,"UP",0.255993150684932
"KRT8",0.0117733222720006,0.00315335061507872,1171,0.00633250676980322,"UP",0.256421232876712
"CAPN13",0.0117597109653584,3.66492097791281e-06,556,2.94637870632883e-05,"UP",0.256849315068493
"ENPP5",0.0117482136982749,5.4750664798042e-05,601,0.000272051348844546,"UP",0.257277397260274
"CASC4",0.0117402203967517,0.00882069985897711,1389,0.0136301845068399,"UP",0.257705479452055
"CALY",0.0116969238620816,8.26578713472496e-05,187,0.000381729528974836,"UP",0.258133561643836
"MRPL23",0.0116881400104063,0.0106150674686189,1338,0.0155021058611031,"UP",0.258561643835616
"SPCS2",0.0116680534738208,0.00408889744464575,1175,0.00764059002934754,"UP",0.258989726027397
"VAMP3",0.011659268117189,0.0059056359586981,896,0.0101209766605519,"UP",0.259417808219178
"HNRNPH3",0.0116552936856124,0.00732976585250699,1409,0.011872165764816,"UP",0.259845890410959
"PIGK",0.0116319239742728,0.00122591317230151,456,0.00309659672602777,"UP",0.26027397260274
"XRCC6",0.0116284639492911,0.00144669147486216,1727,0.00353972952628321,"UP",0.260702054794521
"VAMP2",0.0116223430351182,0.0141228546337536,1665,0.018944205825063,"UP",0.261130136986301
"MKRN1",0.0116131864764361,0.00169542618201672,622,0.00397760435204342,"UP",0.261558219178082
"TOMM20",0.0115964014131849,0.0550441765370709,3091,0.0455382101000828,"UP",0.261986301369863
"SEPT11",0.0115856218886974,8.16415613064051e-06,829,5.66078059420203e-05,"UP",0.262414383561644
"GRSF1",0.011583315351271,0.00521236604899504,1671,0.00919082985662473,"UP",0.262842465753425
"GADD45B",0.011581124312921,5.38346535123896e-06,254,4.09661593587227e-05,"UP",0.263270547945205
"SNRPD3",0.0115755110417235,0.000550326904787966,1477,0.0016899932725446,"UP",0.263698630136986
"GLRX5",0.0115723582468995,4.33567016657735e-05,364,0.000226114651112389,"UP",0.264126712328767
"CNP",0.0115669792576121,0.0109321870750469,1048,0.015812537255552,"UP",0.264554794520548
"PCNP",0.0115287134429432,0.00010595240019011,1209,0.00046872047050756,"UP",0.264982876712329
"MYO3A",0.0115233091801701,0.0029480449355136,1103,0.00603299764426571,"UP",0.26541095890411
"TMEM59L",0.0115201306981627,1.34509364732381e-05,224,8.54314925282851e-05,"UP",0.26583904109589
"TSG101",0.0115141904589326,0.0109727003859558,1156,0.0158521859198908,"UP",0.266267123287671
"UBA5",0.011493452325687,1.58301545401558e-06,665,1.44010436202007e-05,"UP",0.266695205479452
"PPP2CA",0.0114920880096492,0.00145100852791896,1137,0.00354274584229748,"UP",0.267123287671233
"KCNK16",0.0114816429796971,0.02726731901555,1560,0.0294399100448908,"UP",0.267551369863014
"HIST1H1E",0.0114600811991997,0.00188309582953774,546,0.00431109786821669,"UP",0.267979452054795
"PRPF31",0.0114562868513286,0.000191218562026304,449,0.000735647647257899,"UP",0.268407534246575
"BTF3L4",0.0114429422143373,0.00363215926127839,758,0.00703957859120875,"UP",0.268835616438356
"NDUFS7",0.0114381735677793,0.0076956515308844,1414,0.0123001375115308,"UP",0.269263698630137
"MEA1",0.0114285885119843,0.00391180306325658,704,0.00740148525294473,"UP",0.269691780821918
"ATP6V1H",0.0114044257571744,0.000372837600711259,907,0.00125133873317906,"UP",0.270119863013699
"FAM173A",0.0113991213003545,0.000893652574877132,529,0.00243801031668815,"UP",0.270547945205479
"MINA",0.0113988436793467,4.85745783124105e-05,392,0.0002485068395739,"UP",0.27097602739726
"SMIM7",0.0113943080048742,0.00935850351753436,895,0.0141805129113361,"UP",0.271404109589041
"RPH3AL",0.0113746429016937,0.000229805679678469,615,0.000852910793201296,"UP",0.271832191780822
"HAGH",0.0113674892826645,0.000489903121694935,826,0.00153566356674023,"UP",0.272260273972603
"C21orf59",0.0113648066986994,0.0119598930495089,1285,0.0168917899074113,"UP",0.272688356164384
"PFKP",0.0113501897816593,6.45120070096867e-06,335,4.72330647565384e-05,"UP",0.273116438356164
"CLN5",0.0113314537460042,0.00231935178368174,664,0.00502462782742564,"UP",0.273544520547945
"PSMB6",0.0113083493572404,0.0309960404518939,2347,0.0320807093816841,"UP",0.273972602739726
"USE1",0.0112922393715468,0.00230830430573576,369,0.00501268000660417,"UP",0.274400684931507
"PIGX",0.011277768229725,0.000161266187652414,260,0.000637649972083301,"UP",0.274828767123288
"MMADHC",0.0112670980148536,0.000655204482380119,1139,0.00193590216688743,"UP",0.275256849315068
"DIRAS3",0.0112463730036793,0.000532937413691726,168,0.00164494202140013,"UP",0.275684931506849
"PTTG1IP",0.0112358161001314,0.0585628623706834,2118,0.0472144040560168,"UP",0.27611301369863
"NUCB1",0.0112317895010081,0.000976526883297105,834,0.00259107398080327,"UP",0.276541095890411
"RNF11",0.0112300345362023,0.00858166103095602,817,0.0133804305177467,"UP",0.276969178082192
"ECI1",0.0112147334939408,0.0005717883511027,468,0.00174263025063686,"UP",0.277397260273973
"GARS",0.0111984746995997,0.00411865145032149,1140,0.0076722762823338,"UP",0.277825342465753
"NDN",0.0111762172150114,0.000886034204539811,493,0.00242817639011116,"UP",0.278253424657534
"PIGP",0.0111710372324351,0.0100648723420744,1349,0.0148781879035645,"UP",0.278681506849315
"SLC39A6",0.0111683612543811,0.00314051161252966,1005,0.00632246427129066,"UP",0.279109589041096
"UROD",0.011162428449657,0.0010083417534201,817,0.00266090189619969,"UP",0.279537671232877
"NME1",0.011140671415792,0.00271300183878228,782,0.00567914166068126,"UP",0.279965753424658
"PPP1R7",0.0111404774562868,0.00363344551680558,942,0.00703957859120875,"UP",0.280393835616438
"ARPC1A",0.0111375920688031,7.00455927753333e-06,957,5.0148109156536e-05,"UP",0.280821917808219
"CHMP4B",0.0111329563294644,0.0467085961440565,1473,0.0417540884209999,"UP",0.28125
"IFI6",0.0111197417057829,0.0364856254037942,2511,0.0356969287926367,"UP",0.281678082191781
"ILF3-AS1",0.0111157549096205,0.00325562891085013,942,0.00647875816811088,"UP",0.282106164383562
"MRPL34",0.0111132287472616,0.0019700626336425,1224,0.00447738024778912,"UP",0.282534246575342
"PHB2",0.0110971368802934,0.0075620676599441,783,0.0121508325181941,"UP",0.282962328767123
"ADCYAP1",0.0110754592916716,0.0322520561072121,1608,0.0329305897479819,"UP",0.283390410958904
"CNPY3",0.0110739994049901,0.000243924369682019,345,0.000892985032751603,"UP",0.283818493150685
"TVP23B",0.011069197122443,0.00109950302961372,322,0.00285476895901632,"UP",0.284246575342466
"SLC25A1",0.0110342274506167,0.0024814503459785,629,0.00529520749313636,"UP",0.284674657534247
"P2RY1",0.011029101891445,0.000313722776488974,389,0.00108607376233944,"UP",0.285102739726027
"ZNF24",0.0110119009267767,0.00355665299566929,1122,0.00695677040910129,"UP",0.285530821917808
"PLEKHA3",0.011003207776469,0.000239003867314374,469,0.00087919931501912,"UP",0.285958904109589
"TM9SF2",0.0109866594327264,0.00211174848763301,1143,0.00472286333801632,"UP",0.28638698630137
"RAB11A",0.0109737829517002,0.0059719611579125,1930,0.0101972970449359,"UP",0.286815068493151
"NFU1",0.0109646741628536,9.74548977161774e-05,1019,0.000438340745775076,"UP",0.287243150684932
"MAP1LC3B",0.0109563137590181,0.0255734598190568,1932,0.0285084635757474,"UP",0.287671232876712
"CMTM6",0.0109424860890865,0.00765992240967634,1107,0.012251122723059,"UP",0.288099315068493
"TOMM70A",0.0109418427915873,4.11690874106212e-05,588,0.000217044608628964,"UP",0.288527397260274
"ARID4B",0.0109151351504366,0.0147266241190586,1789,0.0195160928979895,"UP",0.288955479452055
"TMX2",0.0109116575121882,0.000962399875487684,514,0.00255920227810517,"UP",0.289383561643836
"EIF3L",0.0109080987670089,0.0560101983706859,1866,0.0461009875005411,"UP",0.289811643835616
"LINC01420",0.010902423764038,0.00265600459199917,1041,0.00558398117844123,"UP",0.290239726027397
"PROSC",0.0108901319045766,8.02340412374995e-05,738,0.000373375460768787,"UP",0.290667808219178
"REXO2",0.0108736780971861,0.00426705010350713,999,0.00788173775353918,"UP",0.291095890410959
"MALSU1",0.0108512633247931,5.75119337654291e-05,568,0.000282253348238528,"UP",0.29152397260274
"CERK",0.0108436215349883,0.0047589143714181,639,0.00859396419512152,"UP",0.291952054794521
"GPX1",0.010839844617152,0.000749514747039492,979,0.00214641611897136,"UP",0.292380136986301
"SDHB",0.0108254793793069,0.000758951800669415,1056,0.0021683093034425,"UP",0.292808219178082
"GCLM",0.010819187253937,0.000122179223216354,464,0.000520522457848194,"UP",0.293236301369863
"TMEM159",0.0108115492358119,0.000690367559130843,240,0.00202251045781664,"UP",0.293664383561644
"PTGES2",0.0107631443044021,3.79837562847913e-06,603,3.03351208935438e-05,"UP",0.294092465753425
"PQBP1",0.0107512944169741,0.0141063773420753,884,0.0189325981976496,"UP",0.294520547945205
"MMP24-AS1",0.0107495929822757,0.000435259009247088,904,0.00140623013124287,"UP",0.294948630136986
"NDRG1",0.0107281828711918,0.00061406109438076,454,0.00184131671415997,"UP",0.295376712328767
"CD151",0.0107217373153809,0.0238503540013112,1369,0.0270962858459841,"UP",0.295804794520548
"LEPROT",0.0107169799450267,0.000113512303814169,1163,0.000494035997254791,"UP",0.296232876712329
"SNF8",0.0107121411690859,0.000622683240514632,954,0.00186025553681295,"UP",0.29666095890411
"CYP2U1",0.0107065818202935,2.22086603566086e-05,641,0.000130125604053262,"UP",0.29708904109589
"CCNDBP1",0.0107047781960429,0.00103817378048738,567,0.00271081548567798,"UP",0.297517123287671
"MPC2",0.0106921985209563,0.00367843039707638,1240,0.00710965720822169,"UP",0.297945205479452
"SNHG3",0.0106614173412417,0.000154583442820551,414,0.000616261068032727,"UP",0.298373287671233
"PRNP",0.0106497481545722,0.0139838644223917,1136,0.0188153518235282,"UP",0.298801369863014
"C3orf14",0.0106430472284255,0.015703892538445,1347,0.0203650801267941,"UP",0.299229452054795
"ST8SIA3",0.0106288638300185,0.000259950783423099,712,0.000930539648956992,"UP",0.299657534246575
"UBE2L3",0.0106138341790314,0.000106901079633201,1019,0.000470337763453349,"UP",0.300085616438356
"USP11",0.0106106291535926,0.000609251759343904,881,0.00183599584719302,"UP",0.300513698630137
"MTRNR2L2",0.0106082022016425,0.00920266497824865,579,0.014032244166306,"UP",0.300941780821918
"SF3B6",0.0105957055093487,0.00280266651359606,1396,0.00581153712355946,"UP",0.301369863013699
"GOLM1",0.0105704053898374,0.000100781329170113,537,0.000449457692041783,"UP",0.301797945205479
"C1orf127",0.0105670476549187,0.0283606509892237,1303,0.0301665220325959,"UP",0.30222602739726
"HNRNPA3",0.0105486794780469,0.00142068786207122,839,0.00349022067923237,"UP",0.302654109589041
"TECR",0.0105345652712237,0.00163084287949814,198,0.00387282957015011,"UP",0.303082191780822
"HSD17B14",0.0105329778642842,0.0051894445032579,609,0.00916623004600363,"UP",0.303510273972603
"H1F0",0.0105210634785496,0.000380687918778867,1321,0.00126778437576244,"UP",0.303938356164384
"CLDN3",0.0105055575610461,0.0186747074509135,1035,0.0230364688617641,"UP",0.304366438356164
"RAB27A",0.0104970537565648,0.000991559614588244,281,0.00262233507429389,"UP",0.304794520547945
"DCTN6",0.0104928710673908,0.00205381008716813,1021,0.00462750023010961,"UP",0.305222602739726
"AKAP12",0.0104914177799694,0.00569570503344829,224,0.00985895232740659,"UP",0.305650684931507
"BABAM1",0.0104585315584984,0.000250462872247899,605,0.00091045318561461,"UP",0.306078767123288
"PRDX3",0.0104407716909697,0.0251150403673921,2470,0.0282339560839233,"UP",0.306506849315068
"RCAN3",0.0104371375024996,0.000309065024241725,733,0.00107456098584528,"UP",0.306934931506849
"RTN1",0.0104275948608663,9.10472141481688e-05,424,0.000414138377208991,"UP",0.30736301369863
"TMEM54",0.0104045161344177,0.00578177830007903,489,0.00996517144445251,"UP",0.307791095890411
"NDUFA8",0.0104041818746416,0.0515115048445531,1159,0.0438910878679691,"UP",0.308219178082192
"HNRNPD",0.010376649798418,0.000909336417363021,1576,0.00245905488218969,"UP",0.308647260273973
"PHB",0.0103749459683906,0.000333991106181899,687,0.00114640014688052,"UP",0.309075342465753
"MGST2",0.0103640428717445,0.00409983522135536,911,0.00764921510329463,"UP",0.309503424657534
"NELFCD",0.0103502732253009,0.000635545156254285,595,0.00188241252763746,"UP",0.309931506849315
"UBE2I",0.0103401680948491,0.0188000471741138,973,0.0231519103539366,"UP",0.310359589041096
"ME1",0.0103305064480707,2.04012501367573e-06,452,1.77583426957091e-05,"UP",0.310787671232877
"AKR1B1",0.0103193850598787,0.00138494050488181,722,0.0034259496703038,"UP",0.311215753424658
"P4HA2",0.0103083550801779,0.00268379986098566,367,0.00563263055339511,"UP",0.311643835616438
"CDC42EP3",0.0103013177119407,0.0125363469822125,1340,0.0173846527634999,"UP",0.312071917808219
"RTCB",0.0103003928329689,0.00386091151313219,902,0.00734909496117177,"UP",0.3125
"PRIM1",0.0102713122937381,0.00753347078937543,416,0.0121184825293434,"UP",0.312928082191781
"KIAA0586",0.0102644257639842,0.00145943642899114,340,0.0035529393284768,"UP",0.313356164383562
"ATP2B1",0.0102618278882989,0.00402966705298068,1363,0.00756496102722481,"UP",0.313784246575342
"AGGF1",0.0102284331339038,0.0104504272604523,922,0.0153171308102717,"UP",0.314212328767123
"CCDC90B",0.0102257691414895,0.0013299684935724,746,0.00331445838652933,"UP",0.314640410958904
"ST3GAL6",0.0102256217861449,1.30425040592831e-06,306,1.24747228936011e-05,"UP",0.315068493150685
"DNAJB9",0.010188669768741,0.000258079437211608,1055,0.000925209488433341,"UP",0.315496575342466
"GABRB3",0.0101727376609945,0.00968908204686362,777,0.014526786406936,"UP",0.315924657534247
"NDUFV1",0.0101648906116732,0.00243488484144369,800,0.00522130864280028,"UP",0.316352739726027
"NHLRC3",0.0101490817817383,0.000786787466856672,277,0.00222941033643017,"UP",0.316780821917808
"INTS10",0.0101460380649948,0.000280857693659183,431,0.000989281837875348,"UP",0.317208904109589
"PSMC6",0.0101291549957779,7.2653410912856e-05,1088,0.000346084973929434,"UP",0.31763698630137
"FKBP1A",0.0101077912859578,0.000562902932189787,1030,0.00171988249866594,"UP",0.318065068493151
"PSMG1",0.010087279002751,2.72189000656652e-05,507,0.000154252831187277,"UP",0.318493150684932
"MFSD1",0.0100845082021783,0.000130349145426897,865,0.0005429033277871,"UP",0.318921232876712
"PTPRA",0.0100756608827886,0.000415159734831946,565,0.00135436749310012,"UP",0.319349315068493
"SERPINI1",0.0100642220087837,0.000131597548904897,277,0.000547161162413981,"UP",0.319777397260274
"NAT14",0.0100601926382978,3.20662060668418e-06,281,2.65738926060275e-05,"UP",0.320205479452055
"P4HA1",0.0100366127996732,3.8065402554213e-05,362,0.000203339931441856,"UP",0.320633561643836
"OLA1",0.0100306569859284,0.00296825938968241,1304,0.00604102236448661,"UP",0.321061643835616
"CLCN3",0.0100117717138427,0.00615116804563388,1019,0.0104090717509627,"UP",0.321489726027397
"TCTA",0.00999458172219103,0.000412175529233447,700,0.00134784804286799,"UP",0.321917808219178
"DAP",0.00998003239029296,0.00506908781899807,629,0.00900623252436806,"UP",0.322345890410959
"ARL2BP",0.00997346639389096,0.0071155030412917,451,0.0116565754655499,"UP",0.32277397260274
"GABARAPL1",0.00995432632787951,0.00108096097307082,562,0.00281266179297228,"UP",0.323202054794521
"UBE2D2",0.00993550600684915,0.00228419829426569,1273,0.00497519596739643,"UP",0.323630136986301
"APH1B",0.00992767414000253,0.00146089978193255,388,0.0035529393284768,"UP",0.324058219178082
"FAM210B",0.00992745433582965,0.000738880067591846,555,0.00212855615815805,"UP",0.324486301369863
"SHISA5",0.00991273091234656,4.58545993842954e-05,521,0.000238115372899709,"UP",0.324914383561644
"PPA2",0.00991165795070233,0.0117454042131597,1348,0.0167386615963659,"UP",0.325342465753425
"FAHD1",0.00988783961032038,0.00140243827959096,651,0.00345943518178143,"UP",0.325770547945205
"CLTB",0.00985586575998572,1.81848726745104e-05,772,0.000110045166972122,"UP",0.326198630136986
"CCDC144B",0.00985370016647094,0.000204865997633648,144,0.000776163926445282,"UP",0.326626712328767
"DCTN2",0.00983340479871403,0.00214484980099268,1198,0.00476605942522602,"UP",0.327054794520548
"TXN2",0.00978550118684616,0.0136790885160879,1113,0.0185043821771648,"UP",0.327482876712329
"RANBP2",0.00977848622306833,5.73570899631041e-05,579,0.000282106085151238,"UP",0.32791095890411
"TM2D3",0.00976046585577555,0.00892738814068815,919,0.0137638715063337,"UP",0.32833904109589
"CMBL",0.00974277277563944,0.0298776321259295,769,0.0313121357071702,"UP",0.328767123287671
"PLP2",0.00974215756645421,0.0144908563760313,1318,0.0192584988834785,"UP",0.329195205479452
"AKAP8L",0.00972820112688688,0.00143911837831952,842,0.00352476382526,"UP",0.329623287671233
"SYT5",0.00972780573394696,3.35822785941879e-05,285,0.000184853324236345,"UP",0.330051369863014
"PPP1CC",0.00972684306685254,0.00311805435539885,687,0.00629661165796865,"UP",0.330479452054795
"SAR1B",0.00972636918178499,0.00379744493450599,939,0.00726426045893448,"UP",0.330907534246575
"DNAJA2",0.00969211831522254,0.0548834209888176,909,0.0454985469120496,"UP",0.331335616438356
"PGM1",0.00969034989223531,7.5884096759304e-05,408,0.000357254820887107,"UP",0.331763698630137
"SERP1",0.00967747924813664,0.0246758653752191,1668,0.0278119087363268,"UP",0.332191780821918
"PBXIP1",0.00966053809517345,0.000922376879445686,299,0.00247545275716412,"UP",0.332619863013699
"GLUD1",0.00965442096546277,0.00746882017314973,266,0.0120490052009473,"UP",0.333047945205479
"DEGS1",0.00963072572025834,0.00311986386746819,595,0.00629661165796865,"UP",0.33347602739726
"CCNC",0.00961821710278958,0.0122234326641508,841,0.0171251366285084,"UP",0.333904109589041
"MAP2",0.00961063041853087,0.00121690825914295,1326,0.00307958264081881,"UP",0.334332191780822
"RAB10",0.0096088569530289,0.0491977695171821,1747,0.0429170047967722,"UP",0.334760273972603
"DUSP26",0.00960725985674246,0.00674228818235949,996,0.0111979418393576,"UP",0.335188356164384
"CTSF",0.00960419357388476,0.00197053039860863,230,0.00447738024778912,"UP",0.335616438356164
"NMNAT2",0.00960006061818733,0.000953539872106092,606,0.00253843134771222,"UP",0.336044520547945
"COTL1",0.00957127822808221,0.00184271488257162,287,0.00423467631698928,"UP",0.336472602739726
"GLB1",0.0095604342316515,0.00233433560955533,582,0.00504805009955373,"UP",0.336900684931507
"EIF1AX",0.00953777501220213,0.00660183485904263,610,0.0110100094548126,"UP",0.337328767123288
"SLC43A2",0.00953204632398444,0.000106496535923515,582,0.000470267938487727,"UP",0.337756849315068
"NSMCE1",0.00951673860494278,0.00296493091831698,581,0.00604102236448661,"UP",0.338184931506849
"SSBP4",0.00951556184135276,0.000105457957286639,573,0.000467387571781639,"UP",0.33861301369863
"PTPRN2",0.00951210449831106,0.00952435264633098,778,0.0143777984925537,"UP",0.339041095890411
"PRDX6",0.00950946865675765,0.00592963940566597,1193,0.0101405682357407,"UP",0.339469178082192
"RNH1",0.00950551485136729,0.000177088898990409,859,0.000691178302304748,"UP",0.339897260273973
"EBPL",0.00946756929470655,0.00169189082729343,542,0.00397489406734906,"UP",0.340325342465753
"ID4",0.00945513590731651,0.00395789424177452,320,0.00747662336171653,"UP",0.340753424657534
"ATF6",0.00944033815733965,0.00396236543238783,1359,0.00747923103497276,"UP",0.341181506849315
"MRPL13",0.009434571997057,0.00491273352846085,997,0.00879413736789943,"UP",0.341609589041096
"GOLPH3",0.00942246098890964,0.000313662314684854,644,0.00108607376233944,"UP",0.342037671232877
"NR4A1",0.0094184051198611,0.00370065243187383,385,0.00713551001072301,"UP",0.342465753424658
"SESN1",0.0094119170250046,0.00760323924382847,411,0.0121846246946231,"UP",0.342893835616438
"PPT1",0.00938923372223149,0.00400990484827049,1388,0.00753955941927113,"UP",0.343321917808219
"GPAA1",0.00938144106658093,0.00575394673995534,681,0.00992427098846721,"UP",0.34375
"MRPL3",0.00937541239998352,0.000540590744423439,602,0.00166431875637691,"UP",0.344178082191781
"CD47",0.00937366721986219,0.000613559239867267,631,0.00184131671415997,"UP",0.344606164383562
"AKR1A1",0.00937177221838567,0.00374262465696084,923,0.00717386111096716,"UP",0.345034246575342
"MRPL51",0.00935507200443305,0.0238123897323701,1298,0.0270824193843158,"UP",0.345462328767123
"DNAJB6",0.00934653700983178,0.000122760345292048,451,0.000522079069937328,"UP",0.345890410958904
"LRP10",0.00934533184519403,0.00211444303386868,524,0.00472452313896247,"UP",0.346318493150685
"SCAMP3",0.00933614213591609,0.00357649198193997,711,0.00697390331493082,"UP",0.346746575342466
"HEBP1",0.00933210027929744,0.000268632591539341,407,0.000954557375770653,"UP",0.347174657534247
"OAT",0.00932091374433159,0.0071934218885855,663,0.0117219408692201,"UP",0.347602739726027
"ATP6V0E2",0.00930961667563986,0.0518203879042882,1216,0.0440517444488857,"UP",0.348030821917808
"CNIH1",0.00930594228657858,0.00564728397857884,898,0.00978914263897691,"UP",0.348458904109589
"NSL1",0.00930223250600296,0.0153299381573039,724,0.0200955156210164,"UP",0.34888698630137
"ECH1",0.00928961075492224,0.0175290654714495,1571,0.0220267390485186,"UP",0.349315068493151
"ERC1",0.00928342234986084,0.00351167872373801,650,0.00690528772162847,"UP",0.349743150684932
"TSR3",0.00928204567224607,0.000266871076314813,500,0.000949692574465036,"UP",0.350171232876712
"C11orf1",0.00927875361770279,0.0307959312509446,895,0.0319562082881696,"UP",0.350599315068493
"EI24",0.00926733052537388,0.00121790483007043,862,0.00307958264081881,"UP",0.351027397260274
"MTERF4",0.0092509790377188,0.000897119789940936,611,0.00243921947185059,"UP",0.351455479452055
"NQO1",0.00924750436692885,0.00722251370828147,191,0.0117481273515808,"UP",0.351883561643836
"SDF2L1",0.00924283876036992,0.0106351270063176,683,0.015512676737726,"UP",0.352311643835616
"GRHPR",0.00924229418971944,0.00295966179848719,471,0.00603876105769422,"UP",0.352739726027397
"MRPS23",0.00923984133406948,0.000121941333825819,581,0.000520522457848194,"UP",0.353167808219178
"DYNC1H1",0.00923859450624218,0.0101866732505527,985,0.0150123842174509,"UP",0.353595890410959
"SRSF7",0.00923731705260098,0.00114610694880206,560,0.00294106010971371,"UP",0.35402397260274
"DNAJC7",0.00922745096436993,0.0230355926163751,1555,0.026594360881111,"UP",0.354452054794521
"YIPF3",0.00922163564381464,0.00434922137854625,737,0.00799127704103627,"UP",0.354880136986301
"NME2",0.00921957228290995,0.000397098471593968,194,0.00130737845663611,"UP",0.355308219178082
"CCNH",0.00920026208353615,0.000204357136202615,538,0.000776163926445282,"UP",0.355736301369863
"ECHS1",0.009195514679465,0.028483042393524,1484,0.0302568076509991,"UP",0.356164383561644
"JAKMIP1",0.00918431765646491,0.00179452216786242,367,0.00415549711346479,"UP",0.356592465753425
"IL13RA1",0.00918077154589344,1.01591085081194e-06,425,1.00752590309945e-05,"UP",0.357020547945205
"FBXL15",0.00917562403277964,5.26725133729471e-05,741,0.000262263722185343,"UP",0.357448630136986
"MINPP1",0.0091656478308069,0.000909496032919264,423,0.00245905488218969,"UP",0.357876712328767
"ERRFI1",0.00916450620335638,0.000849850224578154,484,0.00236278675131673,"UP",0.358304794520548
"KLHDC2",0.00915995241648558,0.0112023616977738,727,0.0160879287257014,"UP",0.358732876712329
"TTC39A",0.00915789583624754,0.000776317307286526,614,0.00220749717378837,"UP",0.35916095890411
"HNRNPA0",0.00915304224590335,0.0268687919650548,1043,0.0292418027503637,"UP",0.35958904109589
"PRR13",0.00914127810017123,0.02260494373485,752,0.0262732109639215,"UP",0.360017123287671
"DTD1",0.00913599592256117,0.00374425886752828,1013,0.00717386111096716,"UP",0.360445205479452
"CRYBG3",0.00913399013022736,0.000141106640596997,185,0.00057581530879964,"UP",0.360873287671233
"CCDC110",0.00912443315419104,0.0116982831250114,424,0.0167010152801749,"UP",0.361301369863014
"TCEA2",0.00912172520631464,0.00359513211797765,282,0.00698772735335542,"UP",0.361729452054795
"TM2D2",0.00912066524728036,0.00216370954315166,396,0.00479044111510662,"UP",0.362157534246575
"BBS2",0.00911846543291602,0.00029128897612871,396,0.00101861109516223,"UP",0.362585616438356
